change_value,num_coins,runtime,coins,denominations
9697,163,0.02333807945251465,"[1, 0, 0, 0, 0, 2, 160]","[1, 2, 6, 12, 24, 48, 60]"
9697,72,0.018280982971191406,"[4, 1, 1, 2, 64]","[1, 6, 13, 37, 150]"
9697,325,0.04651212692260742,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 323]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9740,165,0.02279806137084961,"[0, 1, 1, 1, 0, 0, 162]","[1, 2, 6, 12, 24, 48, 60]"
9740,72,0.01845407485961914,"[3, 0, 2, 3, 64]","[1, 6, 13, 37, 150]"
9740,325,0.04404807090759277,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 324]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9783,165,0.025882959365844727,"[1, 1, 0, 0, 0, 0, 163]","[1, 2, 6, 12, 24, 48, 60]"
9783,69,0.019385099411010742,"[1, 1, 2, 0, 65]","[1, 6, 13, 37, 150]"
9783,328,0.043808937072753906,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9826,167,0.02381110191345215,"[0, 2, 1, 0, 0, 2, 162]","[1, 2, 6, 12, 24, 48, 60]"
9826,69,0.019006013870239258,"[2, 0, 0, 2, 65]","[1, 6, 13, 37, 150]"
9826,328,0.04365396499633789,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 327]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9869,168,0.023208141326904297,"[1, 2, 0, 0, 1, 0, 164]","[1, 2, 6, 12, 24, 48, 60]"
9869,71,0.01867079734802246,"[2, 1, 0, 3, 65]","[1, 6, 13, 37, 150]"
9869,330,0.044113874435424805,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 328]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9912,166,0.023826122283935547,"[0, 0, 0, 1, 0, 0, 165]","[1, 2, 6, 12, 24, 48, 60]"
9912,68,0.018609046936035156,"[0, 2, 0, 0, 66]","[1, 6, 13, 37, 150]"
9912,331,0.04735112190246582,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 330]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9955,168,0.024308204650878906,"[1, 0, 1, 0, 0, 1, 165]","[1, 2, 6, 12, 24, 48, 60]"
9955,70,0.01864790916442871,"[0, 3, 0, 1, 66]","[1, 6, 13, 37, 150]"
9955,333,0.043908119201660156,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 331]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9998,168,0.023636817932128906,"[0, 1, 0, 0, 0, 2, 165]","[1, 2, 6, 12, 24, 48, 60]"
9998,72,0.018952131271362305,"[0, 4, 0, 2, 66]","[1, 6, 13, 37, 150]"
9998,334,0.04610586166381836,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10041,171,0.023467063903808594,"[1, 1, 1, 1, 0, 0, 167]","[1, 2, 6, 12, 24, 48, 60]"
10041,74,0.018951892852783203,"[0, 5, 0, 3, 66]","[1, 6, 13, 37, 150]"
10041,336,0.04776191711425781,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 334]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10084,170,0.023473024368286133,"[0, 2, 0, 0, 0, 0, 168]","[1, 2, 6, 12, 24, 48, 60]"
10084,72,0.020622968673706055,"[2, 1, 2, 0, 67]","[1, 6, 13, 37, 150]"
10084,337,0.04412412643432617,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10127,173,0.023942947387695312,"[1, 2, 1, 0, 0, 2, 167]","[1, 2, 6, 12, 24, 48, 60]"
10127,72,0.018889904022216797,"[3, 0, 0, 2, 67]","[1, 6, 13, 37, 150]"
10127,339,0.045320987701416016,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 337]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10170,171,0.02475905418395996,"[0, 0, 1, 0, 1, 0, 169]","[1, 2, 6, 12, 24, 48, 60]"
10170,74,0.019370079040527344,"[3, 1, 0, 3, 67]","[1, 6, 13, 37, 150]"
10170,339,0.04459691047668457,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10213,172,0.02377009391784668,"[1, 0, 0, 1, 0, 0, 170]","[1, 2, 6, 12, 24, 48, 60]"
10213,69,0.019170045852661133,"[0, 0, 1, 0, 68]","[1, 6, 13, 37, 150]"
10213,342,0.04490303993225098,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 340]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10256,173,0.024121999740600586,"[0, 1, 1, 0, 0, 1, 170]","[1, 2, 6, 12, 24, 48, 60]"
10256,71,0.019244909286499023,"[0, 1, 1, 1, 68]","[1, 6, 13, 37, 150]"
10256,342,0.04535794258117676,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 341]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10299,174,0.025904178619384766,"[1, 1, 0, 0, 0, 2, 170]","[1, 2, 6, 12, 24, 48, 60]"
10299,73,0.019542932510375977,"[0, 2, 1, 2, 68]","[1, 6, 13, 37, 150]"
10299,345,0.04857182502746582,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 343]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10342,176,0.02425408363342285,"[0, 2, 1, 1, 0, 0, 172]","[1, 2, 6, 12, 24, 48, 60]"
10342,75,0.019491910934448242,"[0, 3, 1, 3, 68]","[1, 6, 13, 37, 150]"
10342,345,0.04574894905090332,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 344]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10385,176,0.025117874145507812,"[1, 2, 0, 0, 0, 0, 173]","[1, 2, 6, 12, 24, 48, 60]"
10385,73,0.019524097442626953,"[0, 0, 0, 5, 68]","[1, 6, 13, 37, 150]"
10385,348,0.04573512077331543,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 346]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10428,174,0.024194002151489258,"[0, 0, 0, 0, 0, 1, 173]","[1, 2, 6, 12, 24, 48, 60]"
10428,75,0.01974797248840332,"[4, 0, 0, 2, 69]","[1, 6, 13, 37, 150]"
10428,348,0.04574990272521973,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 347]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10471,177,0.02539801597595215,"[1, 0, 1, 0, 1, 0, 174]","[1, 2, 6, 12, 24, 48, 60]"
10471,77,0.019920825958251953,"[4, 1, 0, 3, 69]","[1, 6, 13, 37, 150]"
10471,350,0.04860997200012207,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 349]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10514,177,0.0247650146484375,"[0, 1, 0, 1, 0, 0, 175]","[1, 2, 6, 12, 24, 48, 60]"
10514,72,0.023491859436035156,"[1, 0, 1, 0, 70]","[1, 6, 13, 37, 150]"
10514,351,0.05362200736999512,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 350]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10557,179,0.026216983795166016,"[1, 1, 1, 0, 0, 1, 175]","[1, 2, 6, 12, 24, 48, 60]"
10557,74,0.019320964813232422,"[1, 1, 1, 1, 70]","[1, 6, 13, 37, 150]"
10557,353,0.054158926010131836,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 351]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10600,179,0.029779911041259766,"[0, 2, 0, 0, 0, 2, 175]","[1, 2, 6, 12, 24, 48, 60]"
10600,74,0.019732952117919922,"[0, 0, 2, 2, 70]","[1, 6, 13, 37, 150]"
10600,354,0.04958605766296387,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 353]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10643,182,0.024125099182128906,"[1, 2, 1, 1, 0, 0, 177]","[1, 2, 6, 12, 24, 48, 60]"
10643,76,0.023040056228637695,"[0, 1, 2, 3, 70]","[1, 6, 13, 37, 150]"
10643,356,0.05059313774108887,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 354]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10686,179,0.028218984603881836,"[0, 0, 1, 0, 0, 0, 178]","[1, 2, 6, 12, 24, 48, 60]"
10686,76,0.023434162139892578,"[1, 0, 0, 5, 70]","[1, 6, 13, 37, 150]"
10686,357,0.050184011459350586,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 356]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10729,180,0.028193950653076172,"[1, 0, 0, 0, 0, 1, 178]","[1, 2, 6, 12, 24, 48, 60]"
10729,78,0.01997995376586914,"[5, 0, 0, 2, 71]","[1, 6, 13, 37, 150]"
10729,359,0.05006098747253418,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 357]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10772,182,0.028210878372192383,"[0, 1, 1, 0, 1, 0, 179]","[1, 2, 6, 12, 24, 48, 60]"
10772,78,0.01947498321533203,"[0, 0, 1, 7, 70]","[1, 6, 13, 37, 150]"
10772,360,0.051358938217163086,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 359]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10815,183,0.027797937393188477,"[1, 1, 0, 1, 0, 0, 180]","[1, 2, 6, 12, 24, 48, 60]"
10815,75,0.02028799057006836,"[2, 0, 1, 0, 72]","[1, 6, 13, 37, 150]"
10815,362,0.04961204528808594,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 360]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10858,184,0.027313947677612305,"[0, 2, 1, 0, 0, 1, 180]","[1, 2, 6, 12, 24, 48, 60]"
10858,77,0.02319788932800293,"[2, 1, 1, 1, 72]","[1, 6, 13, 37, 150]"
10858,362,0.05518794059753418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 361]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10901,185,0.025230884552001953,"[1, 2, 0, 0, 0, 2, 180]","[1, 2, 6, 12, 24, 48, 60]"
10901,77,0.023554086685180664,"[1, 0, 2, 2, 72]","[1, 6, 13, 37, 150]"
10901,365,0.053275108337402344,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 363]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10944,183,0.02724599838256836,"[0, 0, 0, 0, 1, 0, 182]","[1, 2, 6, 12, 24, 48, 60]"
10944,79,0.02715301513671875,"[1, 1, 2, 3, 72]","[1, 6, 13, 37, 150]"
10944,365,0.05066108703613281,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 364]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
10987,185,0.030228137969970703,"[1, 0, 1, 0, 0, 0, 183]","[1, 2, 6, 12, 24, 48, 60]"
10987,74,0.020460128784179688,"[0, 0, 0, 1, 73]","[1, 6, 13, 37, 150]"
10987,368,0.05180501937866211,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11030,185,0.024758100509643555,"[0, 1, 0, 0, 0, 1, 183]","[1, 2, 6, 12, 24, 48, 60]"
11030,76,0.022616147994995117,"[0, 1, 0, 2, 73]","[1, 6, 13, 37, 150]"
11030,368,0.053095102310180664,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 367]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11073,188,0.0247800350189209,"[1, 1, 1, 0, 1, 0, 184]","[1, 2, 6, 12, 24, 48, 60]"
11073,78,0.0202329158782959,"[0, 2, 0, 3, 73]","[1, 6, 13, 37, 150]"
11073,371,0.051492929458618164,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11116,188,0.0307309627532959,"[0, 2, 0, 1, 0, 0, 185]","[1, 2, 6, 12, 24, 48, 60]"
11116,78,0.020232200622558594,"[3, 0, 1, 0, 74]","[1, 6, 13, 37, 150]"
11116,371,0.05128288269042969,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 370]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11159,190,0.028989791870117188,"[1, 2, 1, 0, 0, 1, 185]","[1, 2, 6, 12, 24, 48, 60]"
11159,80,0.02435898780822754,"[3, 1, 1, 1, 74]","[1, 6, 13, 37, 150]"
11159,373,0.055724143981933594,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 371]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11202,188,0.027060985565185547,"[0, 0, 1, 0, 0, 2, 185]","[1, 2, 6, 12, 24, 48, 60]"
11202,80,0.020199060440063477,"[2, 0, 2, 2, 74]","[1, 6, 13, 37, 150]"
11202,374,0.051412105560302734,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 373]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11245,189,0.02802300453186035,"[1, 0, 0, 0, 1, 0, 187]","[1, 2, 6, 12, 24, 48, 60]"
11245,82,0.021358013153076172,"[2, 1, 2, 3, 74]","[1, 6, 13, 37, 150]"
11245,376,0.04830312728881836,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 374]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11288,190,0.02557992935180664,"[0, 1, 1, 0, 0, 0, 188]","[1, 2, 6, 12, 24, 48, 60]"
11288,77,0.0205838680267334,"[1, 0, 0, 1, 75]","[1, 6, 13, 37, 150]"
11288,377,0.04792904853820801,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 376]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11331,191,0.025463104248046875,"[1, 1, 0, 0, 0, 1, 188]","[1, 2, 6, 12, 24, 48, 60]"
11331,79,0.02087998390197754,"[1, 1, 0, 2, 75]","[1, 6, 13, 37, 150]"
11331,379,0.048078060150146484,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 377]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11374,193,0.025905132293701172,"[0, 2, 1, 0, 1, 0, 189]","[1, 2, 6, 12, 24, 48, 60]"
11374,79,0.02422308921813965,"[0, 0, 1, 3, 75]","[1, 6, 13, 37, 150]"
11374,380,0.05738496780395508,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 379]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11417,194,0.029999971389770508,"[1, 2, 0, 1, 0, 0, 190]","[1, 2, 6, 12, 24, 48, 60]"
11417,81,0.0212860107421875,"[4, 0, 1, 0, 76]","[1, 6, 13, 37, 150]"
11417,382,0.05204319953918457,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 380]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11460,191,0.027988910675048828,"[0, 0, 0, 0, 0, 0, 191]","[1, 2, 6, 12, 24, 48, 60]"
11460,83,0.024207115173339844,"[4, 1, 1, 1, 76]","[1, 6, 13, 37, 150]"
11460,382,0.052922964096069336,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 382]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11503,194,0.029675006866455078,"[1, 0, 1, 0, 0, 2, 190]","[1, 2, 6, 12, 24, 48, 60]"
11503,83,0.021345853805541992,"[3, 0, 2, 2, 76]","[1, 6, 13, 37, 150]"
11503,385,0.052644968032836914,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 383]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11546,194,0.029926061630249023,"[0, 1, 0, 0, 1, 0, 192]","[1, 2, 6, 12, 24, 48, 60]"
11546,83,0.025814056396484375,"[0, 0, 0, 8, 75]","[1, 6, 13, 37, 150]"
11546,385,0.05882883071899414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 384]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11589,196,0.030436038970947266,"[1, 1, 1, 0, 0, 0, 193]","[1, 2, 6, 12, 24, 48, 60]"
11589,80,0.025773048400878906,"[2, 0, 0, 1, 77]","[1, 6, 13, 37, 150]"
11589,388,0.058851003646850586,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 386]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11632,196,0.03046107292175293,"[0, 2, 0, 0, 0, 1, 193]","[1, 2, 6, 12, 24, 48, 60]"
11632,82,0.02239680290222168,"[2, 1, 0, 2, 77]","[1, 6, 13, 37, 150]"
11632,388,0.05533099174499512,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 387]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11675,199,0.030447959899902344,"[1, 2, 1, 0, 1, 0, 194]","[1, 2, 6, 12, 24, 48, 60]"
11675,82,0.0211031436920166,"[1, 0, 1, 3, 77]","[1, 6, 13, 37, 150]"
11675,391,0.054422855377197266,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 389]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11718,197,0.030596017837524414,"[0, 0, 1, 1, 0, 0, 195]","[1, 2, 6, 12, 24, 48, 60]"
11718,81,0.02118396759033203,"[0, 3, 0, 0, 78]","[1, 6, 13, 37, 150]"
11718,391,0.05540895462036133,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 390]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11761,197,0.0308530330657959,"[1, 0, 0, 0, 0, 0, 196]","[1, 2, 6, 12, 24, 48, 60]"
11761,83,0.02833700180053711,"[0, 4, 0, 1, 78]","[1, 6, 13, 37, 150]"
11761,393,0.05431699752807617,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 392]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11804,199,0.03437495231628418,"[0, 1, 1, 0, 0, 2, 195]","[1, 2, 6, 12, 24, 48, 60]"
11804,85,0.022608041763305664,"[0, 5, 0, 2, 78]","[1, 6, 13, 37, 150]"
11804,394,0.054270029067993164,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 393]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11847,200,0.03438615798950195,"[1, 1, 0, 0, 1, 0, 197]","[1, 2, 6, 12, 24, 48, 60]"
11847,86,0.02727484703063965,"[1, 0, 0, 8, 77]","[1, 6, 13, 37, 150]"
11847,396,0.06266307830810547,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 394]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11890,201,0.031301021575927734,"[0, 2, 1, 0, 0, 0, 198]","[1, 2, 6, 12, 24, 48, 60]"
11890,83,0.022582054138183594,"[3, 0, 0, 1, 79]","[1, 6, 13, 37, 150]"
11890,397,0.05730700492858887,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11933,202,0.03238415718078613,"[1, 2, 0, 0, 0, 1, 198]","[1, 2, 6, 12, 24, 48, 60]"
11933,85,0.021824121475219727,"[3, 1, 0, 2, 79]","[1, 6, 13, 37, 150]"
11933,399,0.05469489097595215,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 397]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
11976,200,0.03298687934875488,"[0, 0, 0, 0, 0, 2, 198]","[1, 2, 6, 12, 24, 48, 60]"
11976,85,0.023249149322509766,"[2, 0, 1, 3, 79]","[1, 6, 13, 37, 150]"
11976,400,0.05091691017150879,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12019,203,0.031229019165039062,"[1, 0, 1, 1, 0, 0, 200]","[1, 2, 6, 12, 24, 48, 60]"
12019,82,0.02620697021484375,"[0, 1, 1, 0, 80]","[1, 6, 13, 37, 150]"
12019,402,0.0557401180267334,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 400]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12062,202,0.029793977737426758,"[0, 1, 0, 0, 0, 0, 201]","[1, 2, 6, 12, 24, 48, 60]"
12062,84,0.023107051849365234,"[0, 2, 1, 1, 80]","[1, 6, 13, 37, 150]"
12062,403,0.05785107612609863,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 402]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12105,205,0.02724480628967285,"[1, 1, 1, 0, 0, 2, 200]","[1, 2, 6, 12, 24, 48, 60]"
12105,86,0.022220134735107422,"[0, 3, 1, 2, 80]","[1, 6, 13, 37, 150]"
12105,405,0.05384111404418945,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 403]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12148,205,0.032330989837646484,"[0, 2, 0, 0, 1, 0, 202]","[1, 2, 6, 12, 24, 48, 60]"
12148,84,0.02583003044128418,"[0, 0, 0, 4, 80]","[1, 6, 13, 37, 150]"
12148,405,0.05258893966674805,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 404]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12191,207,0.02748417854309082,"[1, 2, 1, 0, 0, 0, 203]","[1, 2, 6, 12, 24, 48, 60]"
12191,86,0.022363901138305664,"[4, 0, 0, 1, 81]","[1, 6, 13, 37, 150]"
12191,408,0.05720996856689453,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 406]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12234,205,0.028348922729492188,"[0, 0, 1, 0, 0, 1, 203]","[1, 2, 6, 12, 24, 48, 60]"
12234,88,0.024150848388671875,"[4, 1, 0, 2, 81]","[1, 6, 13, 37, 150]"
12234,408,0.05534195899963379,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 407]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12277,206,0.0317380428314209,"[1, 0, 0, 0, 0, 2, 203]","[1, 2, 6, 12, 24, 48, 60]"
12277,88,0.02594614028930664,"[3, 0, 1, 3, 81]","[1, 6, 13, 37, 150]"
12277,411,0.05217599868774414,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 409]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12320,208,0.028029918670654297,"[0, 1, 1, 1, 0, 0, 205]","[1, 2, 6, 12, 24, 48, 60]"
12320,85,0.025982141494750977,"[1, 1, 1, 0, 82]","[1, 6, 13, 37, 150]"
12320,411,0.05327606201171875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 410]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
12363,208,0.027897119522094727,"[1, 1, 0, 0, 0, 0, 206]","[1, 2, 6, 12, 24, 48, 60]"
12363,85,0.02685999870300293,"[0, 0, 2, 1, 82]","[1, 6, 13, 37, 150]"
